"user_id","item_id","rating"
222,117,1.5047583784492
35,30,0.467455517503429
120,61,2.14053431176552
355,249,2.10333490098979
43,72,3.20181518371065
216,110,0.453344498780845
195,183,3.52595354343192
287,258,1.81339669445574
62,310,1.26439359640965
101,27,2.9897542525643
5,17,4.77897579743482
43,42,5.38736075308149
78,40,4.3914891607821
296,332,-1.00425361410453
100,171,6.65446675778468
73,371,-1.64883195326196
200,123,1.25031067769785
179,18,2.84099069531439
15,311,1.40820750052748
121,91,1.63542819691087
43,84,4.69837002292812
20,149,0.547351438410628
477,74,1.06187032063572
382,148,3.63511945287009
212,486,0.984780730646582
13,235,0.87057071731765
250,117,1.80330737074842
20,232,0.733448294089183
30,26,0.394237577031581
20,285,2.57553254472303
158,166,0.666682815987257
220,123,0.0600750664490687
56,291,5.70982937382229
224,307,-0.840390650713971
7,94,1.36549003166925
1,228,2.07269220802242
166,265,0.613277716476117
149,151,1.71053572897203
20,77,1.05650112253916
8,310,-1.37639140642297
64,268,0.618999394929271
453,4,-0.106349811732448
203,85,-0.496686671811462
31,24,7.79587698158364
356,504,1.04242767385169
291,72,2.5669406053308
155,14,1.15246638229383
220,125,-1.72175729697937
122,156,1.53569233145742
216,102,1.16423075071282
10,112,-0.0725447023139205
51,149,1.88281548612877
246,210,0.946951802816586
114,267,-2.29137174837772
80,410,1.74732907886885
127,13,0.747184215880726
305,271,-4.29875855361697
242,98,1.20254736697007
227,207,1.89741790073332
255,189,2.10691386128268
61,471,-0.695303502489305
209,296,0.296410700310863
79,84,8.05844044750677
271,2,1.22794065561936
14,117,-0.154712717957484
197,88,12.6773418929884
69,159,5.52940658084941
1,214,1.90779325673401
23,61,0.545661845520579
13,362,0.583595771385887
209,24,-1.33726119829171
57,111,2.4300672794667
350,183,1.58348790391475
219,47,1.76773822541195
71,70,7.1439902208276
470,224,1.0701015878508
26,112,-0.433953472506517
458,114,-0.895561079004272
213,10,0.492038540238959
199,289,3.91526046212913
134,101,3.2426824875824
140,62,0.436719039754078
393,144,2.39221236168642
213,363,-1.26312826314281
335,289,-0.728061924881451
15,31,1.39787507745231
121,98,2.53100452856705
196,185,2.67310043098529
165,289,0.242750786447948
309,247,0.25770614464158
333,97,1.24190065139165
221,62,1.00395374784416
245,65,3.95209196882743
253,242,1.52831274278499
153,326,-1.54074153306711
251,93,3.8937500864064
80,2,6.26102207683481
89,225,2.7307333698203
157,182,3.56935770534868
154,141,2.6334814887733
21,203,-0.685052977823477
147,192,0.026629905695595
56,142,2.25965669118209
81,34,8.40922646137121
63,36,4.38156196308864
350,86,-2.550894120782
20,111,-0.598811495896601
139,234,1.58334806545874
121,310,0.0860584187252457
142,348,0.891903928291382
46,276,2.34808100605034
327,212,0.411471534476403
80,170,4.2166307777008
24,183,0.831781825466422
93,25,8.80062680066637
43,30,2.64824166772769
190,152,2.46037117269635
150,230,-0.720144010593659
568,213,-0.689309088409501
46,346,1.22168077067284
157,28,4.54124066261689
295,248,0.368113218214231
30,301,-0.19731437226894
122,293,2.44324655400931
15,121,1.0464782565141
269,73,2.77149626789785
95,23,7.01283193797322
34,156,0.39280922456172
217,185,0.939314569428489
212,84,-0.146817329664451
21,156,0.754667427032417
7,72,0.101650386586521
323,168,-0.140108968175961
339,457,1.17708629297918
276,284,1.39881525661187
9,19,2.57396832252608
394,145,2.86544200050127
396,61,4.31178169076506
452,4,0.718970822124918
13,330,-1.62178026120767
9,123,2.15671501621319
176,133,3.63657766490506
114,145,0.614421803956081
366,168,2.78070839895959
380,121,1.36174907223724
64,140,3.82360904385334
339,50,-1.02943516564067
138,187,1.36737512440539
299,38,2.85733432891525
43,129,4.05699252178613
324,93,-0.614438236659132
181,200,-1.21172279608807
204,44,-0.851412318323491
182,145,4.36428291341515
473,38,-0.538480933223089
40,266,2.45738574503581
323,350,1.04020715392978
559,13,0.0472964070894081
85,86,5.80876860247308
136,271,3.01838104418288
83,253,0.4991410707493
367,178,1.18001012010435
25,304,-1.34898926716021
72,165,8.5895594819916
304,49,-1.18789902817791
229,6,0.650519069281107
32,87,4.89332895097315
80,63,4.55261836456538
79,412,-0.762108589569655
205,439,-1.01534320005024
125,284,1.5993292262797
16,145,1.60440842679473
253,76,3.87517610664314
253,25,6.49522905333101
148,330,0.945605824426879
220,60,-0.420729528497622
161,52,4.77153060293174
160,279,1.74322594546239
576,45,1.81274167470774
75,223,-0.137809115902366
147,173,3.20339906391489
315,199,-0.433665259303218
174,325,0.257173886796876
120,32,3.08557335910698
209,228,0.736669350593753
209,92,-0.943700194167938
261,166,2.52608651382961
22,142,1.8798668500628
294,83,4.2346933905164
5,317,2.30111316703425
221,297,-0.270995237831305
225,182,1.10388483628744
87,109,5.56844345759671
153,79,-0.413253201714207
4,61,3.29735658308505
49,183,-0.958932571161029
56,18,5.20207808458926
281,13,2.13527657137338
126,148,1.39884694892029
262,106,1.90891302755071
185,257,2.45671080153366
397,52,3.37384184806616
95,155,5.49475624384591
280,494,-2.60571266454045
231,98,2.8957872389459
19,381,1.81093502348346
388,70,3.00086080536894
3,102,1.7674766021635
85,96,6.5620538919531
91,60,7.54453425064025
169,302,0.549356737498038
38,22,4.51482509379216
73,23,6.84686311244686
66,268,2.2957865881658
334,415,1.39874038851582
62,147,2.97094510133611
183,261,3.43095999213313
38,57,3.52463802316774
125,250,0.275414781361442
5,357,0.766311999854238
37,113,1.32026707969638
59,183,1.1776368658948
181,91,2.58710952539263
250,324,4.16906784216031
180,265,2.36227947842872
384,130,1.83636638376268
75,162,3.05125522560381
46,476,-0.844107330524422
142,71,0.195619502669863
337,156,-0.235911141827876
79,204,2.08890644076207
122,154,2.30468807708159
216,134,-0.326480047742124
94,134,5.93320367170486
32,50,3.82999477741242
284,64,2.70138649974406
405,191,-1.53561668372078
96,53,6.01269827712634
35,18,3.01206787604785
4,370,2.98544434865015
296,325,-0.288687328687739
15,141,3.73595816910573
114,352,0.857193959070847
143,203,0.213959542671943
191,171,3.89694457794526
199,27,5.10124704885077
161,168,2.83403256380844
68,137,10.0870067292966
23,22,0.903137795380077
487,28,-1.97918754592615
188,39,4.86507598162399
42,417,0.775623699540967
73,259,1.37509379790476
275,264,1.68654818748077
117,387,-1.38841078307748
23,361,0.914212946344876
165,49,-0.200052853763859
92,225,1.95145717991106
107,125,-0.15434641687169
48,353,-1.5428094990142
327,181,1.02135404642762
366,340,1.22995132855002
67,98,2.3873718325113
31,110,4.63213505725421
79,198,4.89081008832884
254,275,1.04882910168144
157,123,0.724288986070741
207,113,1.80951979879246
164,177,3.5366511488092
64,81,5.39848053804368
24,154,-0.120265493649793
31,381,-0.488658655417385
229,66,0.764490198207233
365,305,0.776960159752849
302,23,-1.60600347854621
230,468,1.47706152326898
42,92,4.27010410313629
171,76,6.62853131993224
151,55,6.28883384865316
133,187,-0.204300717136905
307,49,1.73011342854178
197,125,7.29691665722277
317,120,-1.00115354585442
351,453,-0.809547983911253
255,99,3.74639214983552
133,136,0.532570817426538
44,68,3.57333881592713
62,386,0.515516879967884
53,3,6.23446174339839
148,229,0.488070746864661
393,502,-0.847736864778551
17,5,0.220145880190297
46,42,4.33045634450669
38,5,0.753041915389164
254,49,2.98750564386253
116,10,1.8082486227982
101,33,2.91545604250142
181,114,3.42671519922932
148,197,2.89456654889244
280,121,1.08341265516476
140,321,-0.223008462111937
262,253,1.31883521455521
39,123,1.72918512271191
146,262,-1.85535719938773
247,235,2.3827800342072
456,37,0.696201202196896
369,72,2.16262185116396
488,251,0.117417324940273
321,160,-0.675779123552656
87,59,8.98297251995421
100,315,4.11794646748907
21,285,1.78883639805704
11,35,0.103306043889106
179,64,2.42343066882472
331,99,-1.93156526674463
69,221,1.26172058916749
75,71,4.68921063942881
136,3,-0.927175995827878
32,312,1.25333591604796
258,89,2.09879976500102
438,191,-1.16809725048971
365,19,-1.34388317010843
46,326,3.37018765195589
42,332,1.41056833285268
150,194,1.35059675833978
332,119,-0.722001368473916
110,287,1.21258095912029
43,203,0.969879232513656
1,89,2.08519923299077
261,324,3.59613220674357
73,208,5.08523383834642
189,172,1.8624517189604
26,400,0.983896508278799
113,61,0.683773901767649
72,73,6.43759092385107
33,22,0.659761365785426
106,104,1.7291289432086
172,50,5.56611003210355
210,180,0.441225693411228
65,70,3.4929445440691
242,272,-0.581965866016258
24,91,2.05902686375208
223,63,-0.975616198390696
144,163,-0.234486032677798
326,48,-0.836337478315759
44,119,0.874183615612717
265,257,1.3648092924798
274,91,0.200975069899925
198,254,2.52642861489914
12,22,-1.6912366626822
41,637,-1.94233754093677
218,389,4.60985570375228
207,34,1.3918749018533
240,213,-0.675849645729045
296,223,1.55828773713305
36,297,-0.422061750309417
51,220,0.62741545846586
479,51,1.15142893320147
59,172,4.48799275704002
420,419,2.08656474315535
16,135,1.72861730759269
174,209,0.963511708898219
85,127,4.71407311582983
17,454,-0.405250999056693
95,151,2.27224635374018
329,78,-3.84899962462069
309,76,-1.74808737191451
238,60,1.846863994308
34,78,6.21935378447152
310,195,1.9964074839318
90,11,5.30049143515845
347,173,-1.01304547570095
76,86,6.82214556024433
120,174,3.34688376942684
68,26,6.39428681373815
282,308,1.60476188531471
143,259,1.52162604386417
285,105,2.27182839841255
276,143,2.49737913222539
196,161,3.28888192125726
108,216,2.74603054821038
138,178,1.94187068133164
93,101,4.16045183387609
42,135,-0.0782631094695598
60,60,6.42740576179966
121,201,0.656650161783791
7,137,2.52560419945772
48,5,0.745139887909781
330,120,-3.56159846441275
37,207,0.393976280427674
160,36,2.2738569605153
103,132,2.06721425746788
42,13,1.69361780463731
110,82,3.26935736966174
274,416,-1.31361786758773
195,289,2.85123777987884
26,99,2.45811206856538
350,106,-1.22436522726109
411,208,-2.15207064828084
107,94,0.498969137916111
345,474,0.352062550061713
43,56,6.34011242439231
393,168,3.2327835557031
47,2,1.71076661835245
220,392,-0.492043268306082
189,108,4.26018201253997
59,20,7.01072081630304
332,250,1.84380667603048
319,238,-0.805080575075511
100,301,0.254838376184906
50,19,2.87666756586517
245,76,2.58708183451337
300,35,3.13077578592873
312,102,1.76544974497527
14,33,1.38907453220827
174,140,0.417593841909358
518,195,-0.177697618120327
115,395,-0.358437083176676
37,206,0.607477310218298
142,263,-0.435178221503422
29,51,0.410738987849624
414,272,0.255756061178031
372,100,1.85426803308935
20,82,0.0946929948750614
159,291,3.59960697609443
92,183,3.70233958815794
18,140,2.89202849797447
58,500,-0.887950189231271
657,326,-1.4939804655958
367,464,0.996886980427621
191,161,6.58436384568274
215,181,-0.605003592033889
332,107,-0.33523820411512
212,9,-0.788462520946386
1,224,-0.209981625611459
62,177,0.987355921153287
201,191,0.316952437035105
90,222,3.73855088582746
216,83,-2.49453325768023
17,530,1.35225373100543
55,261,1.79003881463021
275,268,2.78897755608634
367,457,-1.42802513423559
82,177,6.27203815133842
278,239,1.15504233130465
91,39,10.2426635164461
61,25,9.41741939456273
249,295,1.43405237422639
261,425,-0.814738080866837
508,258,-1.3562629389223
193,505,-0.387681645451143
2,352,-0.482791969450227
134,158,1.80277039168288
90,56,6.87726579545537
268,448,-0.210161716496485
217,149,0.967684792556708
313,25,-5.681634015552
94,154,5.89801476295806
87,48,7.82826547735802
178,141,4.70768240089106
130,380,2.29342866458186
37,194,5.04220362253507
120,58,1.72016293061881
135,3,6.08070578427678
52,184,4.57482699869259
141,21,1.71037459075042
117,250,-0.995812600501891
110,196,0.48814354231596
145,71,4.67654453582155
167,298,2.42714614875137
10,199,1.70209906237887
98,73,3.9385100653216
163,115,1.27230866121252
134,17,3.25313016482284
91,22,3.80980845391837
247,18,2.64311717701887
348,374,2.773196110586
319,87,-1.99269112684032
79,261,5.02088310739495
251,20,5.53199545362129
290,60,4.31483429843724
76,356,3.852384390637
140,69,-0.450845213503023
129,149,2.65215144898009
276,257,0.970964026064415
149,86,3.045087326517
15,144,2.65224343457601
236,48,1.98929313260081
311,69,-1.23694942551173
421,69,-0.301481089173595
68,77,4.18796078913021
137,253,0.948662023842799
148,82,2.90887834293211
52,160,5.41873888821754
139,98,0.325032617646151
83,40,2.98979756856587
351,525,0.0890658344637155
67,191,6.86787907528597
146,82,1.96198471054076
124,32,1.70144602940188
236,382,-0.00462090883626526
147,171,1.04774423788047
24,60,0.530079212036973
9,372,-2.05209712179352
346,360,-0.946385196045867
14,32,-0.5985680778444
11,104,1.14453715609911
159,437,-0.00041520147180707
18,32,3.2703146596146
223,59,-2.13200949259067
196,281,2.01379565419653
489,72,1.85313214803464
36,104,0.903516262959077
89,87,4.89308594178063
436,241,0.508677249806191
385,103,3.52123592344571
78,130,3.96024438564003
4,8,3.67922618406247
218,366,0.277648186939258
70,100,3.36801855044782
33,37,4.61445486665338
337,80,-1.33941687605462
26,112,1.65464452635137
62,152,3.37635344302031
85,221,2.03482170897607
341,250,-1.24093000435387
94,168,3.79835307482355
136,395,-0.0541792607753471
77,199,1.81003771647672
273,158,3.16170349703932
62,657,-1.50367449229168
49,200,1.42298524389551
321,141,-2.51343491522716
181,123,1.72139935637211
172,103,4.47571084155125
57,28,4.58212600347217
40,43,3.56954950923185
167,44,2.77369067546372
102,160,-0.193022639323383
63,333,-1.49602824899572
210,416,-0.894241273282034
129,204,3.37502398061432
129,263,0.841276470183892
24,76,0.120046675021288
34,24,2.81434100951825
399,232,4.18536762782668
84,28,5.93405083825059
128,222,1.52977745655883
141,66,5.54157648476611
135,111,3.22328519648541
242,291,-0.768777412269289
271,196,-0.048121944542967
131,79,4.3336892681341
103,104,1.10434440451256
51,211,1.73467092140113
27,198,0.911174126169529
296,223,-0.191818283991503
209,633,1.90513209641413
31,66,8.38601050919079
13,168,0.438389500539639
128,248,0.496147077734128
272,88,5.35451793231685
125,69,-0.0684693088805932
136,167,1.57223860442406
356,125,-1.55742667031198
407,10,-2.25022508219288
176,49,2.95049454460432
99,144,4.3406307700964
18,290,2.64429679484669
207,431,0.575001539895468
110,50,0.979880882035977
188,682,-2.06793069235469
23,120,3.45206291023464
8,194,1.32018881526226
220,363,1.232016439591
251,76,1.279593272145
373,81,2.65530152112869
252,157,-1.14541413914278
49,1,2.05370135373959
104,359,-0.506958412416965
349,177,1.39050115840745
459,29,1.10137762768751
53,339,-0.38643079650372
24,303,0.0370629055223606
294,118,1.65447602337625
144,84,0.180996950327432
357,36,0.438716532647947
235,233,1.13052620519752
211,219,1.99014835186987
138,40,1.33271749334775
122,140,1.77071786065198
232,29,1.00085609798576
172,321,2.12372136304435
18,271,3.56856766963568
96,94,5.25918477453442
74,211,2.75198898036678
156,87,4.4841720954524
70,27,8.25235840554599
150,135,2.48163829504918
94,222,4.68951632043668
113,41,3.06047608393456
155,248,-0.639871961208649
177,107,3.76519181641689
8,405,0.0364585843250778
105,44,1.94205524313688
217,48,0.768275744802597
202,481,-0.784704779258533
550,286,1.63153060421984
113,78,3.48934979298471
24,14,1.14574434116695
34,121,0.0344315197574085
335,97,-0.249969003685213
18,276,1.47206438406154
125,477,-0.867519860818953
152,210,0.95149607139863
324,38,-1.26526059027347
262,92,3.79310402708453
211,174,0.509198066403517
198,109,3.56229806223184
112,110,2.16460169114437
179,236,2.69345486940682
75,312,1.16249125526707
71,44,6.39480265703893
27,132,0.680166833931376
25,86,2.55931110845218
234,339,-0.477423804762756
341,185,-2.20366300873694
377,255,3.63083768645114
106,178,1.70023534756002
115,60,2.7412159602355
272,253,0.620484813089466
59,23,4.75921758794244
312,5,0.0973254549201181
31,149,5.57994026499105
120,131,4.3223811233255
33,253,1.30481686731114
162,160,3.59544148828435
115,63,1.93266890849868
136,448,1.42047698951782
23,59,2.32917271915055
177,132,4.98432305855423
370,358,0.591430486954804
125,71,4.87451578505477
260,92,5.57571092103007
413,82,-2.71344661114995
65,17,1.17769477670467
146,19,1.94727409912059
190,61,0.533799845232258
34,58,2.34591391910115
132,192,1.1365314943164
292,145,2.86950129697915
128,479,0.827638355300517
224,516,0.156972810022378
44,81,1.00342881235468
80,29,5.20353098856448
400,157,1.51859375579389
205,26,1.10769711283157
279,465,-2.38024278007474
122,120,2.65259530376919
22,117,0.326209431210349
25,398,1.17359824414598
61,72,2.23766541285635
249,93,0.232070381257626
100,41,8.16962278573921
49,86,3.07624902874188
390,89,1.77347398561001
34,301,-1.01831428901124
196,22,2.13738368729416
162,191,6.8640030960015
62,396,0.640710620174408
107,72,0.478077933713302
134,171,2.58353259480872
1,176,0.701829663785994
3,65,2.27941243004135
252,52,-0.774637875961547
60,136,7.29985826666772
25,3,3.67336359856205
199,130,2.95977773684721
264,11,1.84419000966185
74,269,1.17424300823538
28,281,2.21303509956409
110,163,2.77215625798943
176,28,6.75879370218488
444,40,-0.313271776352649
61,166,4.18016364582228
34,237,1.83951465171892
194,310,-1.52994067269097
125,136,3.04665294323745
192,102,5.80775939523269
205,203,0.261466719826518
13,66,1.67410500461112
95,77,6.43574241265294
72,73,8.49789747424182
246,287,2.8391785667485
157,63,4.67335924038829
289,131,2.89474198995536
79,148,9.25949983466167
315,501,-0.740794013773315
249,187,0.0331378277500257
28,30,0.60190226192879
173,161,2.42744576914428
174,54,5.30383174643108
69,197,2.40434463941352
74,166,3.31247916162901
210,256,-0.20134454967089
232,162,1.22934621568695
48,165,2.40496657771611
132,127,1.41793352533592
272,599,0.935732191866971
90,144,4.65495131146988
139,167,3.7456689646321
48,157,4.06451843281062
57,418,-1.65849542607948
134,240,0.543856176795024
214,163,0.336232957870495
100,109,3.75231371463231
406,193,-2.30657316645674
154,335,0.336343021880005
297,302,2.31632876313639
198,221,1.68289792651258
80,66,7.68671385627879
182,60,7.01934394226115
297,183,4.97928397050793
131,82,1.11516208639277
281,182,5.12225770117791
118,364,1.18793185565709
16,127,1.28586061327909
219,152,0.863271468538166
207,61,0.252202990274319
44,199,1.97164809013653
325,261,0.208248133490194
265,187,0.140300393823596
181,230,-0.127279136303355
217,160,1.33952371414003
112,121,4.25552284164561
116,78,2.06312909775601
199,25,9.48531430939527
83,128,7.09912105714093
10,345,1.7759128780497
5,32,3.83973618012034
122,390,-0.278889093874567
275,169,-1.11065569128893
202,91,-0.166147737765495
35,63,2.12000844492375
54,457,-1.2506430591656
205,21,1.50496572979725
125,107,3.78082289989602
20,120,1.57977423699637
50,20,3.9627781900547
37,23,4.03965740789661
248,84,1.78303254081955
170,115,0.355137003996391
216,301,0.445189119879901
204,104,-0.234172902087515
53,101,5.53810708416205
113,289,1.82699314687032
316,112,0.654627539206418
